timeOpen,close,marketCap
2024-12-11,4.705648149,18080926.77
2024-12-10,4.576974068,17585959.94
2024-12-09,4.583315114,17609703.47
2024-12-08,4.955807843,19040192.19
2024-12-07,4.899672966,18823844.61
2024-12-06,4.886681556,18773269.01
2024-12-05,4.678208895,17971742.88
2024-12-04,4.861677203,18675802.02
2024-12-03,4.753156511,18258344.44
2024-12-02,4.774262058,18338773.52
2024-12-01,4.803783007,18451504.79
2024-11-30,4.756356824,18268693.16
2024-11-29,5.017436453,19270796.52
2024-11-28,5.164765816,19835945.17
2024-11-27,5.197723871,19961809.95
2024-11-26,5.127784662,19692508.04
2024-11-25,5.163456377,19828793.9
2024-11-24,5.435446458,20872552.7
2024-11-23,5.39865862,20730543.25
2024-11-22,5.530259304,21235124.02
2024-11-21,5.454647938,20944042.69
2024-11-20,5.275820056,20256686.85
2024-11-19,5.232487835,20089596.37
2024-11-18,5.118772759,19652292.69
2024-11-17,4.780795453,18354050.49
2024-11-16,4.887706902,18763822.48
2024-11-15,4.953433355,19015476.08
2024-11-14,4.767757108,18302035.43
2024-11-13,4.944269374,18978925.74
2024-11-12,4.909977826,18846625.75
2024-11-11,4.994969343,19172176.62
2024-11-10,4.595330515,17637603.92
2024-11-09,4.433859295,17017241.86
2024-11-08,4.403138184,16898724.62
2024-11-07,4.408275654,16917835.55
2024-11-06,4.254401384,16326717.47
2024-11-05,3.588274002,13769892.28
2024-11-04,3.503374924,13443604.74
2024-11-03,3.812470779,14629184.15
2024-11-02,3.537324176,13572901.86
2024-11-01,3.471399367,13319471.04
2024-10-31,3.857883178,14801843.79
2024-10-30,4.183720996,16051439
2024-10-29,4.237624484,16257661.85
2024-10-28,4.080890655,15655781.57
2024-10-27,4.213508534,16163972.11
2024-10-26,3.085201926,11835101.1
2024-10-25,2.986783145,11457148.19
2024-10-24,4.126361832,15827943.69
2024-10-23,4.013711223,15395282.24
2024-10-22,4.035170725,15477026.76
2024-10-21,4.087849499,15678512.18
2024-10-20,4.187659264,16060747.73
2024-10-19,4.174485544,16009643.29
2024-10-18,4.192820692,16079376.14
2024-10-17,4.125130751,15819215.07
2024-10-16,4.093853772,15698708.87
2024-10-15,4.054060264,15545539.54
2024-10-14,3.986117953,15284457.51
2024-10-13,3.819354086,14644419.27
2024-10-12,2.768580521,10615134.88
2024-10-11,3.800110439,14569638.98
2024-10-10,3.654584435,14011185.46
2024-10-09,3.670077327,14070072.06
2024-10-08,3.56478386,13665905.17
2024-10-07,3.554873746,13627422.43
2024-10-06,4.453570371,17071904.06
2024-10-05,4.516779094,17313576.64
2024-10-04,4.569328679,17514364.52
2024-10-03,4.470474068,17134836.01
2024-10-02,4.436651681,17004573.11
2024-10-01,4.431983786,16986061.19
2024-09-30,4.580236734,17553621.99
2024-09-29,4.719032867,18084897.03
2024-09-28,4.781141038,18322251.78
2024-09-27,4.83327818,18521377.31
2024-09-26,4.828142318,18501013.27
2024-09-25,4.687406798,17961074.12
2024-09-24,4.948869502,18962247.53
2024-09-23,4.906368392,18798714.72
2024-09-22,4.943897008,18941810.12
2024-09-21,4.891383412,18739922.96
2024-09-20,5.092200768,19508588
2024-09-19,5.061145843,19388906.34
2024-09-18,4.902162707,18779157.93
2024-09-17,4.825242948,18483816.76
2024-09-16,4.633290817,17747878.88
2024-09-15,4.824192907,18478451.58
2024-09-14,4.88014812,18692099.03
2024-09-13,5.157374538,19753206.96
2024-09-12,4.832595138,18508597.13
2024-09-11,4.851940517,18582003.76
2024-09-10,4.874924418,18669337.88
2024-09-09,5.055619999,19360632.98
2024-09-08,4.828551288,18490397.58
2024-09-07,4.887545815,18715607.19
2024-09-06,4.965159036,19012115.76
2024-09-05,4.98434784,19084891.88
2024-09-04,4.949273806,18949890.43
2024-09-03,4.908334346,18792451.8
2024-09-02,5.058321781,19365986.86
2024-09-01,5.08749865,19476970.36
2024-08-31,5.230068408,20022055.37
2024-08-30,5.254806492,20116015.98
2024-08-29,5.293478207,20263308.04
2024-08-28,5.42826546,20778513.06
2024-08-27,5.354869028,20496800.44
2024-08-26,5.639089147,21583909.26
2024-08-25,5.774090292,22099805.82
2024-08-24,5.760466532,22046853.34
2024-08-23,5.741965147,21975233.11
2024-08-22,5.423605129,20756059.18
2024-08-21,5.435871052,20802234.08
2024-08-20,5.219611427,19973897.54
2024-08-19,5.207555342,19927023.97
2024-08-18,5.091511551,19482261.09
2024-08-17,5.154123244,19721103.54
2024-08-16,5.149241217,19701691.31
2024-08-15,5.013712766,19182430.12
2024-08-14,5.095541284,19494780.24
2024-08-13,5.254432643,20101931.45
2024-08-12,5.18383437,19831110.46
2024-08-11,5.231529742,20012813.79
2024-08-10,5.427685939,20762434.05
2024-08-09,5.427012147,20759086.38
2024-08-08,5.629860029,21534204.94
2024-08-07,4.991663388,19092396.01
2024-08-06,5.057231054,19342473.49
2024-08-05,4.897861425,18732218.03
2024-08-04,5.251314545,20083277.76
2024-08-03,5.308649264,20301787.85
2024-08-02,5.048435522,19305943.56
2024-08-01,5.174790869,19788400.84
2024-07-31,4.807641768,18383743.33
2024-07-30,4.828507033,18462836.72
2024-07-29,4.536404496,17345278.25
2024-07-28,4.581991593,17518921.1
2024-07-27,4.647515968,17768783.77
2024-07-26,4.255079246,16267778.58
2024-07-25,4.076117886,15583001.63
2024-07-24,4.079581836,15595659.85
2024-07-23,4.081915167,15603990.04
2024-07-22,4.078013975,15588497.71
2024-07-21,4.029844368,15403784.14
2024-07-20,3.846512523,14702462.31
2024-07-19,3.494353269,13355914.49
2024-07-18,3.192569848,12201996.84
2024-07-17,3.19897259,12226009.91
2024-07-16,3.670416776,14027271.16
2024-07-15,3.230206004,12344447.7
2024-07-14,2.863975682,10944466.69
2024-07-13,2.787212718,10650721.72
2024-07-12,2.674601773,10220019.9
2024-07-11,2.625798621,10033158.76
2024-07-10,2.659061825,10159871.03
2024-07-09,2.636617933,10073740.51
2024-07-08,2.594098775,9910912.64
2024-07-07,2.532142856,9673845.07
2024-07-06,2.672685401,10210387
2024-07-05,2.605675982,9954017.13
2024-07-04,2.636257579,10070465.63
2024-07-03,2.821822141,10778907.26
2024-07-02,3.073418528,11739520.05
2024-07-01,3.697892862,14124295.03
2024-06-30,3.666851493,14005194.55
2024-06-29,3.556169745,13581942.16
2024-06-28,3.498835446,13362459.29
2024-06-27,3.561354223,13600716.51
2024-06-26,3.46298335,13224538.97
2024-06-25,3.487769508,13318687.48
2024-06-24,3.409294319,13018523.61
2024-06-23,3.521780077,13447542.31
2024-06-22,3.539723633,13515545.8
2024-06-21,3.52884379,13473491.49
2024-06-20,3.371292032,12871448.94
2024-06-19,3.069620075,11719232.96
2024-06-18,2.930456339,11187511.44
2024-06-17,2.990177489,11415065.2
2024-06-16,3.001398193,11457472.16
2024-06-15,2.969244641,11334288.79
2024-06-14,2.949629081,11258983.6
2024-06-13,2.916135789,11130714.12
2024-06-12,2.985688683,11395767.93
2024-06-11,2.875904501,10976329.4
2024-06-10,2.999392932,11447207.24
2024-06-09,2.932680609,11192172.6
2024-06-08,2.918587126,11137956.03
2024-06-07,2.898451751,11060697.35
2024-06-06,2.947805062,11248598.36
2024-06-05,2.908683443,11098885.51
2024-06-04,2.864204255,10928749.48
2024-06-03,2.683092805,10237303.05
2024-06-02,2.610620997,9960404.68
2024-06-01,2.582549314,9852922.47
2024-05-31,2.556232159,9752143.13
2024-05-30,2.506454619,9561875.28
2024-05-29,0.023690383,90372.97
2024-05-28,2.45211626,9353857.52
2024-05-27,2.760079649,10528213.02
2024-05-26,2.758166524,10520514
2024-05-25,2.753114124,10500838.48
2024-05-24,2.694008188,10275000.39
2024-05-23,2.691659679,10265652.77
2024-05-22,2.747498036,10478211.39
2024-05-21,2.802385262,10687121.71
2024-05-20,2.877197375,10972000.53
2024-05-19,2.590258491,9877398.88
2024-05-18,2.625751769,10012358.39
2024-05-17,2.597044598,9902509.64
2024-05-16,2.554050384,9738199.16
2024-05-15,2.647182775,10092911.01
2024-05-14,2.447428417,9330945.74
2024-05-13,2.501282384,9535903.11
2024-05-12,2.356370551,8983089.9
2024-05-11,2.306116107,8791167.16
2024-05-10,2.30687599,8793728.11
2024-05-09,2.368417232,9027966.15
2024-05-08,2.230891664,8503413.97
2024-05-07,2.258821015,8609538.89
2024-05-06,2.329355446,8878033.21
2024-05-05,2.36200212,9002116.64
2024-05-04,2.405171046,9166284.67
2024-05-03,2.333315594,8892088.21
2024-05-02,2.178629703,8302270.76
2024-05-01,2.111124191,8044704.94
2024-04-30,2.165978408,8253413.15
2024-04-29,2.242346909,8544081.48
2024-04-28,2.188385711,8338147.74
2024-04-27,2.21213021,8428293.8
2024-04-26,2.300090876,8763081
2024-04-25,2.313445063,8813622.24
2024-04-24,2.307927245,8792258.22
2024-04-23,2.306372501,8785993.89
2024-04-22,2.329685502,8874439.65
2024-04-21,2.22539396,8476852.09
2024-04-20,2.216619316,8443094.48
2024-04-19,1.989947682,7579404.27
2024-04-18,2.028282986,7725117.66
2024-04-17,1.964413889,7481566.19
2024-04-16,1.964819802,7482819.51
2024-04-15,1.961257756,7468958.35
2024-04-14,2.209407625,8413632.95
2024-04-13,2.230067579,8491987.18
2024-04-12,2.207433163,8405466.1
2024-04-11,2.074374656,7898497.71
2024-04-10,1.960285894,7463794.24
2024-04-09,1.962072826,7470305.04
2024-04-08,2.013574222,7666088.23
2024-04-07,1.953627695,7437567.52
2024-04-06,1.898398681,7227020.12
2024-04-05,1.844875177,7022987.54
2024-04-04,1.89138291,7199746.63
2024-04-03,1.848864998,7037621.38
2024-04-02,1.851875424,7048801.71
2024-04-01,1.962605535,7469979.64
2024-03-31,1.997231151,7601470.65
2024-03-30,1.9537566,7435709.57
2024-03-29,1.970649203,7499709.36
2024-03-28,1.978237405,7528279.48
2024-03-27,1.930646914,7346889.05
2024-03-26,2.242851816,8534615.88
2024-03-25,2.108793043,8024169.52
2024-03-24,2.016217558,7671606.37
2024-03-23,1.921462881,7310782.41
2024-03-22,1.902716402,7239169.49
2024-03-21,1.648653813,6272302.52
2024-03-20,1.6949967,6448358.72
2024-03-19,1.572615275,5982537.88
2024-03-18,1.709375739,6502541.86
2024-03-17,1.706323197,6490672.95
2024-03-16,1.661805474,6321083.17
2024-03-15,1.777963513,6762651.62
2024-03-14,1.815450345,6904958.25
2024-03-13,1.838052721,6990649.18
2024-03-12,2.006437354,7630760.75
2024-03-11,2.383823179,9065654.68
2024-03-10,2.307967917,8776826.62
2024-03-09,1.935333644,7359465.32
2024-03-08,1.934694723,7356744.25
2024-03-07,1.896233681,7210208.1
2024-03-06,1.950920874,7417850.94
2024-03-05,1.874519249,7127074.36
2024-03-04,1.963492105,7465055.81
2024-03-03,1.755381257,6673566.2
2024-03-02,1.95991802,7450872.68
2024-03-01,2.168088749,8241930.53
2024-02-29,2.206308504,8386882.53
2024-02-28,2.276901697,8654888.23
2024-02-27,2.172434303,8257455.04
2024-02-26,2.290897446,8707389.06
2024-02-25,2.784723719,10583925.02
2024-02-24,2.847077314,10820486.49
2024-02-23,2.782790114,10575734.09
2024-02-22,2.896278359,11006589.5
2024-02-21,2.960655456,11250786.8
2024-02-20,3.006573275,11424817.78
2024-02-19,2.966701716,11272856.2
2024-02-18,2.972573797,11294713.85
2024-02-17,2.939290828,11167798.24
2024-02-16,2.928637675,11126870.9
2024-02-15,2.935535166,11152628.98
2024-02-14,2.911967177,11062645.53
2024-02-13,2.819820478,10712150.55
2024-02-12,2.800465793,10638196.81
2024-02-11,2.812839593,10684763.45
2024-02-10,3.181650948,12085235.33
2024-02-09,3.173947151,12055484.59
2024-02-08,3.072142033,11668331.23
2024-02-07,2.797531185,10624898.27
2024-02-06,3.144370658,11941697.57
2024-02-05,3.224528357,12245625.91
2024-02-04,3.203075767,12163660.11
2024-02-03,3.241720446,12309909.63
2024-02-02,3.273510154,12430126.19
2024-02-01,3.263327785,12390962.65
2024-01-31,3.230588496,12266154.63
2024-01-30,3.241636907,12307598.34
2024-01-29,3.29255818,12500431.27
2024-01-28,3.15092602,11962225.7
2024-01-27,3.168135042,12027076.55
2024-01-26,3.314221949,12581144.6
2024-01-25,3.212301419,12193750.41
2024-01-24,3.388847456,12863387.65
2024-01-23,3.345898906,12699840.68
2024-01-22,3.286101329,12472362.34
2024-01-21,3.515213788,13341412.52
2024-01-20,3.604273742,13678866.25
2024-01-19,3.568147718,13541209.39
2024-01-18,3.481511627,13211880.64
2024-01-17,3.594495123,13640082.15
2024-01-16,3.64527332,13832214.86
2024-01-15,3.585789866,13605941.63
2024-01-14,3.569997942,13545462.39
2024-01-13,3.679596926,13960741.73
2024-01-12,3.666285425,13909669.15
2024-01-11,3.9877865,15128809.65
2024-01-10,3.997079206,15163440.03
2024-01-09,3.993098616,15147717.32
2024-01-08,4.073367411,15451580.33
2024-01-07,3.888558945,14749956.28
2024-01-06,3.896731505,14780339.1
2024-01-05,3.997994995,15163811.78
2024-01-04,3.972732498,15067373.84
2024-01-03,3.827067328,14514319.96
2024-01-02,4.080183493,15473638.85
2024-01-01,4.195140841,15908944.07
2023-12-31,3.973383928,15067368.43
2023-12-30,3.902217871,14796889.23
2023-12-29,3.809914384,14446291.6
2023-12-28,4.139720992,15696191.44
2023-12-27,2.298426649,8714372.81
2023-12-26,1.902045301,7211212.34
2023-12-25,1.910339788,7242357.36
2023-12-24,1.868162547,7082165.73
2023-12-23,1.89149837,7170338.88
2023-12-22,1.634850255,6197175.49
2023-12-21,1.614454966,6119605.79
2023-12-20,1.673613985,6343586.95
2023-12-19,1.647191553,6243178.17
2023-12-18,1.752556824,6642259.38
2023-12-17,1.781574155,6751954.67
2023-12-16,1.941600403,7358132.4
2023-12-15,2.001320782,7584139.67
2023-12-14,2.050505565,7770206.8
2023-12-13,2.02869997,7687259.35
2023-12-12,1.983274114,7514815.62
2023-12-11,1.953714894,7402509.71
2023-12-10,2.083881123,7895370.96
2023-12-09,2.188641125,8291941.06
2023-12-08,2.245551378,8507196.99
2023-12-07,2.193706177,8310437.71
2023-12-06,2.230627942,8449958.49
2023-12-05,2.334523833,8843162.96
2023-12-04,2.219754805,8408067.97
2023-12-03,2.098302996,7947694.74
2023-12-02,2.083681317,7891985.81
2023-12-01,2.076223737,7863408.07
2023-11-30,2.182525119,8265664.48
2023-11-29,2.21063069,8371756.63
2023-11-28,2.315826553,8769754.98
2023-11-27,2.260298024,8559134.78
2023-11-26,2.230362186,8445424.1
2023-11-25,2.276209201,8618664.45
2023-11-24,2.272476564,8604173.55
2023-11-23,2.262462125,8565892.72
2023-11-22,2.253469632,8531494.82
2023-11-21,2.135163411,8083255.2
2023-11-20,2.224533601,8421235.17
2023-11-19,2.271699006,8599425.39
2023-11-18,2.23065102,8443687.38
2023-11-17,2.262494947,8563863.96
2023-11-16,2.221112673,8406873.74
2023-11-15,2.39511862,9065103.68
2023-11-14,2.259254586,8550521.08
2023-11-13,2.294531313,8683664.75
2023-11-12,2.368708537,8964008.05
2023-11-11,2.513353253,9511000.76
2023-11-10,2.336615141,8841825.94
2023-11-09,2.231520791,8443784.13
2023-11-08,2.144095987,8112641.9
2023-11-07,2.070313533,7833136.29
2023-11-06,3.019389325,11423506.05
2023-11-05,3.118354291,11797381.07
2023-11-04,3.117158014,11792361.27
2023-11-03,3.051084042,11541958.47
2023-11-02,3.039800853,11498789.88
2023-11-01,3.102417069,11735153.06
2023-10-31,3.041735588,11505094.51
2023-10-30,2.996949802,11335254.66
2023-10-29,3.05793768,11565437.78
2023-10-28,3.055939917,11557387.53
2023-10-27,3.025232396,11440766.82
2023-10-26,3.079278416,11644584.93
2023-10-25,3.275261802,12385276.5
2023-10-24,3.173913773,12001525.64
2023-10-23,3.174616593,12003670.79
2023-10-22,2.871769393,10858098.58
2023-10-21,3.007663591,11371414.15
2023-10-20,3.031884059,11462501.11
2023-10-19,2.924817647,11057171.28
2023-10-18,2.998294136,11334550.98
2023-10-17,3.003431654,11353444.7
2023-10-16,2.963459676,11201907.21
2023-10-15,3.064184427,11582153
2023-10-14,3.063319027,11578385.54
2023-10-13,3.04982994,11526874.3
2023-10-12,3.019042671,11410068.83
2023-10-11,2.983636131,11275770.35
2023-10-10,3.191230371,12059807.29
2023-10-09,3.219333109,12165444.35
2023-10-08,3.219559447,12165823.89
2023-10-07,3.249433372,12278140.64
2023-10-06,3.263814854,12331997.34
2023-10-05,3.187100604,12041629.15
2023-10-04,3.180129611,12014775.02
2023-10-03,3.229644806,12201312.16
2023-10-02,3.201167685,12093162.59
2023-10-01,3.232334749,12210425.17
2023-09-30,3.127023588,11812090.72
2023-09-29,3.143625043,11874246.12
2023-09-28,3.100986272,11712733.53
2023-09-27,3.016914778,11394702.33
2023-09-26,3.1795993,12008633.98
2023-09-25,3.165246844,11953912.24
2023-09-24,3.156343054,11919766.64
2023-09-23,3.347599789,12641493.65
2023-09-22,3.321864013,12543772.08
2023-09-21,3.198375918,12076941.12
2023-09-20,3.352179637,12657152.21
2023-09-19,3.389382516,12797069.89
2023-09-18,3.377687728,12752314.13
2023-09-17,3.339677334,12608306.69
2023-09-16,3.326162025,12556742.44
2023-09-15,3.330822581,12573790.68
2023-09-14,3.278810347,12376908.64
2023-09-13,3.248520749,12262038.06
2023-09-12,3.216415972,12140317.32
2023-09-11,3.141961134,11858775.85
2023-09-10,3.253342895,12278631.23
2023-09-09,3.287667325,12407631.48
2023-09-08,3.280584243,12380325.22
2023-09-07,3.31377039,12505054.94
2023-09-06,3.236801162,12214071.25
2023-09-05,3.19172494,12043444.66
2023-09-04,3.207462856,12102259.37
2023-09-03,3.287039237,12402015.72
2023-09-02,3.28224531,12383347.3
2023-09-01,3.277803903,12366089.51
2023-08-31,3.310151588,12487537.81
2023-08-30,3.459123748,13049014.57
2023-08-29,3.508197094,13233554.91
2023-08-28,3.322620619,12532983.78
2023-08-27,3.318632052,12517387.43
2023-08-26,3.284724749,12388952.43
2023-08-25,3.264669547,12312770.18
2023-08-24,3.288827727,12403343.88
2023-08-23,3.397405803,12812221.13
2023-08-22,3.372779182,12718834.36
2023-08-21,3.426480517,12920776.21
2023-08-20,3.421728186,12902293.62
2023-08-19,3.433241619,12945135.68
2023-08-18,3.436934266,12958488.23
2023-08-17,3.488714182,13153158.99
2023-08-16,3.669300513,13833349.58
2023-08-15,3.709502555,13984338.63
2023-08-14,3.713909325,14000343.58
2023-08-13,3.79001599,14286611.53
2023-08-12,3.794258174,14301970.85
2023-08-11,3.775620442,14231089.35
2023-08-10,3.805232872,14342077.63
2023-08-09,3.792948396,14295135.44
2023-08-08,3.822369074,14405382.66
2023-08-07,3.722453683,14028218.64
2023-08-06,3.716758328,14006136.87
2023-08-05,3.699232858,13939476.41
2023-08-04,3.622083504,13648156.35
2023-08-03,3.691392466,13908702.02
2023-08-02,3.643672175,13728291.37
2023-08-01,3.63534286,13696251.13
2023-07-31,3.69861229,13934045.55
2023-07-30,3.695870865,13923110.31
2023-07-29,3.717757507,14004934.89
2023-07-28,3.72997617,14050343.65
2023-07-27,3.681556888,13867334.93
2023-07-26,3.701452012,13941608.26
2023-07-25,3.681673737,13866543.95
2023-07-24,3.65759049,13775229.01
2023-07-23,3.732776466,14057766.35
2023-07-22,3.674076212,13835977.33
2023-07-21,3.658687842,13777516.61
2023-07-20,3.671034633,13823397.08
2023-07-19,3.676939749,13845012.91
2023-07-18,3.685970319,13878395.37
2023-07-17,3.696022347,13915618.35
2023-07-16,3.696915482,13918369.6
2023-07-15,3.702466579,13938648.13
2023-07-14,3.703051384,13940223.8
2023-07-13,3.826245651,14403320.89
2023-07-12,3.731270931,14045135.52
2023-07-11,3.762805387,14163273.59
2023-07-10,3.732322724,14047902.17
2023-07-09,3.763200573,14163426.36
2023-07-08,3.761892021,14157927.65
2023-07-07,3.768676417,14182824.73
2023-07-06,3.744893917,14092687.62
2023-07-05,3.818771028,14370056.97
2023-07-04,3.845519222,14470055.42
2023-07-03,3.976331534,14961551.29
2023-07-02,3.921764152,14755619.56
2023-07-01,3.931563326,14791827.78
2023-06-30,3.925172603,14767111.69
2023-06-29,3.914066957,14724667.4
2023-06-28,3.879120648,14592541.3
2023-06-27,3.922364192,14754552.57
2023-06-26,3.879549351,14592845.29
2023-06-25,3.89117901,14635925.31
2023-06-24,3.878889371,14589040.44
2023-06-23,3.911961627,14712708.88
2023-06-22,3.831252536,14408564.37
2023-06-21,3.848851289,14474095.25
2023-06-20,3.652451536,13734889.54
2023-06-19,3.503319441,13173486.45
2023-06-18,3.486313714,13108942.52
2023-06-17,3.482133048,13092637.99
2023-06-16,3.464473589,13025594.06
2023-06-15,3.391564213,12750941.84
2023-06-14,3.333657272,12532661.27
2023-06-13,3.359902823,12630755.2
2023-06-12,3.359803256,12629798.83
2023-06-11,3.349495629,12590479.28
2023-06-10,3.337822524,12546029.53
2023-06-09,3.382273033,12712485.86
2023-06-08,3.490460924,13118521.49
2023-06-07,3.481882288,13085729.25
2023-06-06,3.519883198,13227935.98
2023-06-05,3.392945776,12750312.3
2023-06-04,3.531562464,13270610.05
2023-06-03,3.57001612,13414496.64
2023-06-02,3.58843842,13483060.29
2023-06-01,3.440191418,12925508.7
2023-05-31,3.47477265,13054833.22
2023-05-30,3.550167421,13337488.68
2023-05-29,3.572353705,13420214.5
2023-05-28,3.591930017,13493094.3
2023-05-27,3.495665751,13130820.96
2023-05-26,3.446567411,12945891.66
2023-05-25,3.409707557,12806851.51
2023-05-24,3.388751165,12727502.16
2023-05-23,3.489138049,13103991.2
2023-05-22,3.452038283,12964060.97
2023-05-21,3.447425844,12946145.1
2023-05-20,3.566293268,13391907.3
2023-05-19,3.522263722,13225969.78
2023-05-18,3.599322298,13514642.21
2023-05-17,3.713291491,13941990.22
2023-05-16,3.686325444,13840097.17
2023-05-15,3.724362971,13982258.12
2023-05-14,3.683241655,13827238.82
2023-05-13,3.682003317,13821972.46
2023-05-12,3.690406023,13852809.59
2023-05-11,3.76685505,14139158.12
2023-05-10,3.837186268,14402505.77
2023-05-09,3.81822837,14330682.09
2023-05-08,3.82251555,14346118.56
2023-05-07,3.901321461,14641201.58
2023-05-06,3.93809159,14778512.05
2023-05-05,4.015295077,15067530.35
2023-05-04,3.955580093,14842762.84
2023-05-03,3.961858389,14865633.73
2023-05-02,3.921348426,14712892.02
2023-05-01,3.840939209,14410580.91
2023-04-30,3.975601797,14915118.89
2023-04-29,3.973361074,14906020.5
2023-04-28,3.973365135,14905342.38
2023-04-27,3.9666179,14879336.61
2023-04-26,3.837757965,14395287.13
2023-04-25,3.817082909,14317063.32
2023-04-24,3.758803006,14097812.69
2023-04-23,3.795298145,14234012.99
2023-04-22,3.816155957,14311574.16
2023-04-21,3.772744524,14148096.71
2023-04-20,3.902128655,14632603.08
2023-04-19,3.992920545,14972347.5
2023-04-18,4.156093826,15583472.12
2023-04-17,4.100852935,15375583.99
2023-04-16,4.176292393,15657696.02
2023-04-15,4.198224095,15739158.78
2023-04-14,4.184071126,15685272.36
2023-04-13,4.146265827,15542855.95
2023-04-12,4.132694419,15491419.61
2023-04-11,4.082061345,15300703.32
2023-04-10,3.923648597,14706222.97
2023-04-09,3.793679775,14218390.89
2023-04-08,3.716394797,13928063.68
2023-04-07,3.663890843,13730614.65
2023-04-06,3.640061083,13640642.51
2023-04-05,3.601235516,13494506.06
2023-04-04,3.583208746,13426300.33
2023-04-03,3.575241337,13395802.54
2023-04-02,3.595659015,13471538.32
2023-04-01,3.64315528,13649057.09
2023-03-31,3.614743681,13541836.61
2023-03-30,3.549763163,13297752.88
2023-03-29,3.518853387,13181271.83
2023-03-28,3.41394414,12787727.81
2023-03-27,3.365511925,12605709.16
2023-03-26,3.394134378,12712312.08
2023-03-25,3.379093063,12655376.89
2023-03-24,3.379895232,12657770.38
2023-03-23,3.495994106,13091943.72
2023-03-22,3.296792161,12345363.9
2023-03-21,3.366883822,12607236.38
2023-03-20,3.328910496,12464446.95
2023-03-19,3.333742663,12481934.22
2023-03-18,3.292459974,12326781.33
2023-03-17,3.340583631,12506352.56
2023-03-16,3.1079177,11634748.82
2023-03-15,3.039760776,11379048.5
2023-03-14,3.075507994,11512311.43
2023-03-13,3.026045753,11326621.15
2023-03-12,2.827361313,10582425.86
2023-03-11,2.676199732,10016171.19
2023-03-10,2.605239693,9750123.72
2023-03-09,2.346320046,8780686.34
2023-03-08,2.510247292,9393708.47
2023-03-07,2.585347506,9674275.41
2023-03-06,2.608277774,9759612.23
2023-03-05,2.634089426,9855719.34
2023-03-04,2.60544634,9748077.93
2023-03-03,2.589630987,9688433.82
2023-03-02,2.768302394,10356383.22
2023-03-01,2.796119381,10459949.14
2023-02-28,2.700391444,10101347.68
2023-02-27,2.740959733,10252602.99
2023-02-26,2.61286925,9773003.92
2023-02-25,2.532241438,9470970.96
2023-02-24,2.606013383,9746421.54
2023-02-23,2.644013727,9888061.59
2023-02-22,2.685447482,10042530.31
2023-02-21,2.685603803,10042625.19
2023-02-20,2.645095871,9890665.24
2023-02-19,2.529040451,9456245.88
2023-02-18,2.686449605,10044325.16
2023-02-17,2.603637153,9734220.12
2023-02-16,2.579504954,9643526.89
2023-02-15,2.667911819,9973549.53
2023-02-14,2.56675109,9594910.73
2023-02-13,2.302784497,8607743.92
2023-02-12,2.339596598,8744919.9
2023-02-11,2.371264369,8862849.25
2023-02-10,2.347883273,8775032.74
2023-02-09,2.42950565,9079649.2
2023-02-08,2.450174449,9156445.11
2023-02-07,2.288332614,8551212.38
2023-02-06,2.280296503,8520768.01
2023-02-05,2.061711077,7703602.32
2023-02-04,2.053887159,7673992.13
2023-02-03,2.015486137,7530137.73
2023-02-02,2.073017413,7744706.29
2023-02-01,2.066345882,7719404.01
2023-01-31,2.031874162,7590253.81
2023-01-30,2.178642183,8138120.1
2023-01-29,2.176198883,8128590.54
2023-01-28,2.077011772,7757725.23
2023-01-27,2.03694062,7607680.99
2023-01-26,2.052267249,7664552.86
2023-01-25,2.035560003,7601774.39
2023-01-24,2.018309606,7536982.61
2023-01-23,1.905916877,7116925.67
2023-01-22,1.464762214,5469330.47
2023-01-21,1.450517843,5415874.97
2023-01-20,1.422971767,5312761.77
2023-01-19,2.246293603,8386273.81
2023-01-18,2.279890312,8511282.1
2023-01-17,2.337936804,8727553.28
2023-01-16,2.327593143,8688483.95
2023-01-15,2.268312884,8466780.54
2023-01-14,2.266743054,8460484.11
2023-01-13,2.112364661,7883876.07
2023-01-12,1.999366926,7461756.15
2023-01-11,1.804029017,6732401.64
2023-01-10,1.757475441,6558328.78
2023-01-09,1.961991597,7321133.62
2023-01-08,2.006588299,7487158.03
2023-01-07,2.005036327,7480981.7
2023-01-06,2.023815035,7550649.77
2023-01-05,2.010040298,7498863.64
2023-01-04,2.014689398,7515816.5
2023-01-03,1.996065027,7445951.33
2023-01-02,2.005413375,7480428.28
2023-01-01,2.003915194,7474446.27
2022-12-31,2.00209693,7467271.39
2022-12-30,2.00653412,7483435.87
2022-12-29,2.017958466,7525639.72
2022-12-28,2.000288493,7459351.68
2022-12-27,2.021173909,7536847.16
2022-12-26,2.042989139,7617797.18
2022-12-25,2.033874177,7583408.11
2022-12-24,2.016280564,7517410.4
2022-12-23,2.003468834,7469251.81
2022-12-22,2.005591245,7476765.99
2022-12-21,2.003433698,7468331.03
2022-12-20,2.018065479,7522477.06
2022-12-19,1.95923297,7302786.68
2022-12-18,1.990552605,7419141.44
2022-12-17,1.982259351,7387833.7
2022-12-16,1.959240048,7301660.67
2022-12-15,2.054380081,7655818.92
2022-12-14,2.100264497,7826435.81
2022-12-13,2.100583091,7827177.23
2022-12-12,2.063186352,7687433.06
2022-12-11,2.058697519,7670309.71
2022-12-10,2.056413862,7661396.12
2022-12-09,2.056504007,7661330.3
2022-12-08,2.049621934,7635286.88
2022-12-07,1.999238698,7447217.66
